,Random,Greedy
3901,20.0,25.0
3902,10.0,12.0
3903,29.0,26.0
3904,14.0,19.0
3905,9.0,13.0
3906,7.0,9.0
3907,8.0,10.0
3908,8.0,15.0
3909,10.0,12.0
3910,3.0,7.0
3911,9.0,6.0
3912,7.0,10.0
3913,16.0,28.0
3914,16.0,23.0
3915,5.0,8.0
3916,36.0,20.0
3917,13.0,13.0
3918,40.0,39.0
3919,38.0,35.0
3920,5.0,7.0
3921,15.0,21.0
3922,17.0,28.0
3923,8.0,15.0
3924,10.0,5.0
3925,40.0,51.0
3926,8.0,11.0
3927,11.0,7.0
3928,22.0,31.0
3929,7.0,14.0
3930,13.0,13.0
3931,17.0,30.0
3932,27.0,29.0
3933,15.0,14.0
3934,6.0,10.0
3935,5.0,13.0
3936,9.0,3.0
3937,13.0,25.0
3938,39.0,58.0
3939,9.0,17.0
3940,11.0,10.0
3941,9.0,14.0
3942,9.0,15.0
3943,9.0,5.0
3944,6.0,8.0
3945,8.0,12.0
3946,10.0,26.0
3947,13.0,16.0
3948,11.0,6.0
3949,7.0,8.0
3950,12.0,12.0
3951,11.0,8.0
3952,5.0,10.0
3953,6.0,3.0
3954,13.0,14.0
3955,14.0,19.0
3956,8.0,6.0
3957,8.0,14.0
3958,25.0,33.0
3959,10.0,17.0
3960,13.0,17.0
3961,17.0,14.0
3962,17.0,23.0
3963,7.0,9.0
3964,6.0,18.0
3965,6.0,15.0
3966,13.0,24.0
3967,5.0,12.0
3968,18.0,19.0
3969,21.0,50.0
3970,8.0,12.0
3971,7.0,18.0
3972,7.0,3.0
3973,8.0,11.0
3974,4.0,8.0
3975,12.0,10.0
3976,10.0,10.0
3977,28.0,33.0
3978,19.0,25.0
3979,12.0,19.0
3980,6.0,14.0
3981,9.0,9.0
3982,14.0,8.0
3983,7.0,8.0
3984,14.0,20.0
3985,9.0,14.0
3986,5.0,10.0
3987,8.0,11.0
3988,3.0,11.0
3989,8.0,13.0
3990,15.0,26.0
3991,39.0,41.0
3992,16.0,18.0
3993,5.0,14.0
3994,7.0,11.0
3995,11.0,21.0
3996,15.0,23.0
3997,7.0,17.0
3998,18.0,32.0
3999,38.0,61.0
4000,22.0,23.0
4001,9.0,15.0
4002,6.0,6.0
4003,18.0,27.0
4004,16.0,24.0
4005,17.0,21.0
4006,15.0,14.0
4007,5.0,8.0
4008,8.0,17.0
4009,6.0,13.0
4010,7.0,19.0
4011,21.0,8.0
4012,22.0,31.0
4013,14.0,31.0
4014,4.0,6.0
4015,20.0,39.0
4016,30.0,44.0
4017,6.0,10.0
4018,19.0,18.0
4019,9.0,8.0
4020,21.0,26.0
4021,26.0,31.0
4022,16.0,24.0
4023,19.0,32.0
4024,15.0,15.0
4025,13.0,21.0
4026,43.0,56.0
4027,12.0,9.0
4028,9.0,11.0
4029,10.0,10.0
4030,30.0,26.0
4031,28.0,38.0
4032,9.0,5.0
4033,11.0,17.0
4034,33.0,31.0
4035,31.0,46.0
4036,20.0,20.0
4037,22.0,35.0
4038,15.0,15.0
4039,7.0,11.0
4040,28.0,45.0
4041,9.0,9.0
4042,29.0,55.0
4043,26.0,19.0
4044,12.0,22.0
4045,6.0,13.0
4046,5.0,10.0
4047,24.0,30.0
4048,6.0,18.0
4049,31.0,38.0
4050,28.0,38.0
4051,18.0,16.0
4052,20.0,24.0
4053,27.0,21.0
4054,25.0,42.0
4055,3.0,12.0
4056,9.0,5.0
4057,6.0,7.0
4058,8.0,14.0
4059,16.0,23.0
4060,9.0,15.0
4061,9.0,9.0
4062,8.0,15.0
4063,7.0,12.0
4064,25.0,21.0
4065,7.0,10.0
4066,26.0,22.0
4067,4.0,16.0
4068,23.0,47.0
4069,15.0,26.0
4070,19.0,30.0
4071,5.0,7.0
4072,6.0,15.0
4073,7.0,13.0
4074,17.0,18.0
4075,8.0,8.0
4076,6.0,8.0
4077,12.0,9.0
4078,12.0,11.0
4079,18.0,23.0
4080,20.0,21.0
4081,5.0,9.0
4082,7.0,8.0
4083,48.0,54.0
4084,19.0,23.0
4085,13.0,20.0
4086,26.0,30.0
4087,10.0,17.0
4088,3.0,10.0
4089,13.0,16.0
4090,24.0,26.0
4091,9.0,8.0
4092,9.0,11.0
4093,9.0,6.0
4094,23.0,41.0
4095,17.0,17.0
4096,6.0,6.0
4097,29.0,38.0
4098,10.0,13.0
4099,9.0,15.0
4100,8.0,11.0
4101,7.0,10.0
4102,19.0,25.0
4103,17.0,18.0
4104,6.0,7.0
4105,36.0,34.0
4106,5.0,13.0
4107,11.0,14.0
4108,27.0,40.0
4109,20.0,30.0
4110,11.0,28.0
4111,10.0,13.0
4112,13.0,15.0
4113,7.0,10.0
4114,22.0,34.0
4115,6.0,10.0
4116,19.0,24.0
4117,23.0,31.0
4118,3.0,12.0
4119,8.0,8.0
4120,6.0,10.0
4121,31.0,29.0
4122,24.0,31.0
4123,10.0,14.0
4124,21.0,20.0
4125,20.0,34.0
4126,6.0,8.0
4127,27.0,44.0
4128,9.0,12.0
4129,8.0,8.0
4130,16.0,16.0
4131,12.0,17.0
4132,8.0,10.0
4133,20.0,35.0
4134,21.0,25.0
4135,11.0,6.0
4136,13.0,16.0
4137,18.0,29.0
4138,23.0,46.0
4139,10.0,16.0
4140,15.0,11.0
4141,4.0,15.0
4142,29.0,38.0
4143,7.0,11.0
4144,8.0,9.0
4145,11.0,9.0
4146,10.0,14.0
4147,17.0,12.0
4148,5.0,8.0
4149,24.0,25.0
4150,4.0,9.0
4151,11.0,20.0
4152,9.0,12.0
4153,11.0,8.0
4154,10.0,9.0
4155,14.0,25.0
4156,14.0,13.0
4157,31.0,47.0
4158,18.0,23.0
4159,5.0,10.0
4160,16.0,18.0
4161,7.0,14.0
4162,5.0,6.0
4163,6.0,4.0
4164,6.0,13.0
4165,9.0,25.0
4166,4.0,14.0
4167,16.0,16.0
4168,7.0,9.0
4169,6.0,9.0
4170,9.0,8.0
4171,6.0,8.0
4172,11.0,7.0
4173,21.0,37.0
4174,13.0,13.0
4175,7.0,14.0
4176,6.0,12.0
4177,4.0,6.0
4178,54.0,82.0
4179,3.0,8.0
4180,4.0,8.0
4181,6.0,11.0
4182,4.0,10.0
4183,7.0,8.0
4184,14.0,14.0
4185,10.0,21.0
4186,9.0,11.0
4187,12.0,24.0
4188,22.0,21.0
4189,8.0,6.0
4190,3.0,10.0
4191,5.0,12.0
4192,6.0,10.0
4193,4.0,5.0
4194,6.0,14.0
4195,10.0,12.0
4196,24.0,38.0
4197,22.0,29.0
4198,9.0,16.0
4199,18.0,27.0
4200,10.0,18.0
4201,8.0,13.0
4202,30.0,44.0
4203,3.0,11.0
4204,3.0,11.0
4205,6.0,11.0
4206,15.0,6.0
4207,9.0,16.0
4208,7.0,12.0
4209,7.0,12.0
4210,34.0,51.0
4211,10.0,20.0
4212,6.0,8.0
4213,8.0,12.0
4214,15.0,17.0
4215,5.0,9.0
4216,5.0,7.0
4217,4.0,12.0
4218,29.0,63.0
4219,7.0,10.0
4220,12.0,20.0
4221,12.0,15.0
4222,16.0,19.0
4223,14.0,16.0
4224,5.0,14.0
4225,8.0,12.0
4226,10.0,13.0
4227,10.0,11.0
4228,6.0,7.0
4229,22.0,53.0
4230,14.0,33.0
4231,21.0,29.0
4232,11.0,10.0
4233,24.0,47.0
4234,5.0,7.0
4235,9.0,13.0
4236,6.0,17.0
4237,4.0,9.0
4238,8.0,15.0
4239,15.0,20.0
4240,8.0,21.0
4241,8.0,5.0
4242,3.0,11.0
4243,4.0,12.0
4244,21.0,21.0
4245,6.0,6.0
4246,12.0,23.0
4247,8.0,24.0
4248,10.0,8.0
4249,9.0,10.0
4250,45.0,74.0
4251,35.0,47.0
4252,8.0,7.0
4253,7.0,18.0
4254,9.0,11.0
4255,5.0,12.0
4256,7.0,9.0
4257,12.0,6.0
4258,7.0,14.0
4259,11.0,10.0
4260,29.0,58.0
4261,12.0,28.0
4262,6.0,12.0
4263,6.0,10.0
4264,7.0,9.0
4265,6.0,14.0
4266,6.0,11.0
4267,3.0,20.0
4268,6.0,5.0
4269,22.0,22.0
4270,9.0,12.0
4271,20.0,22.0
4272,7.0,11.0
4273,11.0,18.0
4274,6.0,8.0
4275,7.0,11.0
4276,9.0,8.0
4277,19.0,21.0
4278,4.0,7.0
4279,42.0,42.0
4280,7.0,10.0
4281,17.0,31.0
4282,17.0,22.0
4283,18.0,11.0
4284,14.0,34.0
4285,13.0,29.0
4286,11.0,12.0
4287,10.0,34.0
4288,26.0,29.0
4289,8.0,16.0
4290,7.0,8.0
4291,4.0,12.0
4292,16.0,18.0
4293,9.0,6.0
4294,7.0,15.0
4295,9.0,12.0
4296,5.0,6.0
4297,40.0,86.0
4298,18.0,28.0
4299,14.0,18.0
4300,5.0,6.0
4301,3.0,8.0
4302,6.0,17.0
4303,5.0,9.0
4304,11.0,14.0
4305,6.0,10.0
4306,25.0,51.0
4307,7.0,8.0
4308,16.0,17.0
4309,18.0,22.0
4310,30.0,51.0
4311,16.0,29.0
4312,5.0,5.0
4313,11.0,11.0
4314,32.0,42.0
4315,5.0,15.0
4316,9.0,11.0
4317,9.0,11.0
4318,8.0,6.0
4319,6.0,6.0
4320,25.0,37.0
4321,9.0,22.0
4322,12.0,20.0
4323,9.0,14.0
4324,7.0,10.0
4325,10.0,18.0
4326,5.0,10.0
4327,22.0,45.0
4328,4.0,8.0
4329,17.0,24.0
4330,7.0,11.0
4331,11.0,22.0
4332,21.0,29.0
4333,5.0,10.0
4334,13.0,9.0
4335,12.0,21.0
4336,8.0,21.0
4337,17.0,20.0
4338,31.0,56.0
4339,11.0,10.0
4340,21.0,30.0
4341,7.0,19.0
4342,5.0,8.0
4343,5.0,11.0
4344,8.0,9.0
4345,3.0,9.0
4346,10.0,15.0
4347,7.0,6.0
4348,7.0,7.0
4349,13.0,22.0
4350,12.0,30.0
4351,7.0,11.0
4352,10.0,11.0
4353,8.0,9.0
4354,6.0,7.0
4355,4.0,13.0
4356,10.0,16.0
4357,13.0,24.0
4358,11.0,20.0
4359,6.0,7.0
4360,9.0,9.0
4361,16.0,36.0
4362,12.0,48.0
4363,9.0,10.0
4364,8.0,13.0
4365,12.0,33.0
4366,8.0,12.0
4367,8.0,14.0
4368,5.0,8.0
4369,39.0,70.0
4370,3.0,11.0
4371,20.0,34.0
4372,10.0,9.0
4373,9.0,9.0
4374,4.0,7.0
4375,35.0,60.0
4376,20.0,37.0
4377,7.0,13.0
4378,8.0,11.0
4379,25.0,42.0
4380,8.0,6.0
4381,3.0,8.0
4382,17.0,27.0
4383,4.0,13.0
4384,7.0,10.0
4385,9.0,8.0
4386,2.0,10.0
4387,52.0,84.0
4388,10.0,7.0
4389,8.0,14.0
4390,54.0,86.0
4391,7.0,18.0
4392,11.0,11.0
4393,4.0,11.0
4394,10.0,8.0
4395,8.0,11.0
4396,12.0,4.0
4397,40.0,59.0
4398,10.0,11.0
4399,6.0,14.0
4400,20.0,41.0
4401,10.0,21.0
4402,14.0,26.0
4403,7.0,9.0
4404,12.0,13.0
4405,5.0,7.0
4406,22.0,49.0
4407,7.0,4.0
4408,14.0,19.0
4409,13.0,21.0
4410,39.0,49.0
4411,10.0,17.0
4412,10.0,27.0
4413,7.0,18.0
4414,4.0,9.0
4415,6.0,6.0
4416,21.0,33.0
4417,6.0,10.0
4418,28.0,76.0
4419,13.0,16.0
4420,11.0,19.0
4421,14.0,27.0
4422,7.0,7.0
4423,12.0,18.0
4424,11.0,30.0
4425,10.0,15.0
4426,7.0,15.0
4427,17.0,52.0
4428,4.0,6.0
4429,13.0,29.0
4430,19.0,27.0
4431,12.0,11.0
4432,18.0,29.0
4433,31.0,56.0
4434,11.0,23.0
4435,5.0,11.0
4436,8.0,10.0
4437,24.0,39.0
4438,10.0,22.0
4439,6.0,13.0
4440,15.0,26.0
4441,8.0,9.0
4442,8.0,5.0
4443,6.0,7.0
4444,14.0,30.0
4445,24.0,29.0
4446,7.0,8.0
4447,16.0,34.0
4448,9.0,9.0
4449,4.0,12.0
4450,22.0,36.0
4451,8.0,18.0
4452,10.0,14.0
4453,11.0,15.0
4454,4.0,13.0
4455,3.0,9.0
4456,11.0,20.0
4457,26.0,33.0
4458,12.0,11.0
4459,14.0,20.0
4460,10.0,21.0
4461,33.0,49.0
4462,8.0,20.0
4463,32.0,60.0
4464,22.0,47.0
4465,8.0,8.0
4466,9.0,12.0
4467,4.0,6.0
4468,8.0,8.0
4469,21.0,38.0
4470,5.0,12.0
4471,6.0,7.0
4472,8.0,19.0
4473,6.0,10.0
4474,13.0,19.0
4475,4.0,9.0
4476,6.0,23.0
4477,13.0,14.0
4478,5.0,8.0
4479,10.0,11.0
4480,8.0,13.0
4481,5.0,12.0
4482,18.0,31.0
4483,15.0,29.0
4484,10.0,7.0
4485,12.0,18.0
4486,9.0,7.0
4487,6.0,13.0
4488,8.0,10.0
4489,13.0,30.0
4490,40.0,74.0
4491,27.0,58.0
4492,7.0,10.0
4493,10.0,19.0
4494,6.0,26.0
4495,15.0,26.0
4496,6.0,17.0
4497,5.0,14.0
4498,12.0,20.0
4499,31.0,77.0
4500,7.0,5.0
4501,25.0,35.0
4502,27.0,25.0
4503,15.0,38.0
4504,18.0,31.0
4505,8.0,17.0
4506,8.0,14.0
4507,12.0,23.0
4508,9.0,14.0
4509,6.0,18.0
4510,7.0,15.0
4511,6.0,11.0
4512,4.0,4.0
4513,8.0,9.0
4514,11.0,11.0
4515,7.0,9.0
4516,6.0,11.0
4517,6.0,7.0
4518,6.0,10.0
4519,6.0,11.0
4520,12.0,12.0
4521,6.0,10.0
4522,13.0,21.0
4523,11.0,18.0
4524,27.0,55.0
4525,38.0,59.0
4526,9.0,20.0
4527,4.0,9.0
4528,5.0,6.0
4529,12.0,13.0
4530,11.0,19.0
4531,10.0,21.0
4532,7.0,31.0
4533,16.0,24.0
4534,5.0,9.0
4535,18.0,24.0
4536,7.0,14.0
4537,10.0,18.0
4538,18.0,21.0
4539,9.0,12.0
4540,12.0,33.0
4541,7.0,16.0
4542,14.0,27.0
4543,2.0,10.0
4544,12.0,17.0
4545,6.0,3.0
4546,20.0,34.0
4547,8.0,13.0
4548,8.0,13.0
4549,11.0,23.0
4550,8.0,13.0
4551,5.0,8.0
4552,8.0,10.0
4553,10.0,18.0
4554,3.0,8.0
4555,4.0,8.0
4556,14.0,16.0
4557,10.0,11.0
4558,6.0,10.0
4559,6.0,8.0
4560,21.0,43.0
4561,8.0,14.0
4562,16.0,41.0
4563,12.0,11.0
4564,26.0,37.0
4565,31.0,56.0
4566,6.0,7.0
4567,11.0,20.0
4568,6.0,21.0
4569,16.0,30.0
4570,11.0,17.0
4571,5.0,4.0
4572,6.0,15.0
4573,13.0,26.0
4574,6.0,7.0
4575,22.0,36.0
4576,25.0,42.0
4577,12.0,15.0
4578,19.0,43.0
4579,6.0,19.0
4580,9.0,23.0
4581,19.0,38.0
4582,7.0,7.0
4583,4.0,7.0
4584,7.0,8.0
4585,5.0,9.0
4586,7.0,6.0
4587,3.0,9.0
4588,25.0,38.0
4589,8.0,14.0
4590,4.0,7.0
4591,12.0,16.0
4592,4.0,13.0
4593,6.0,17.0
4594,7.0,16.0
4595,13.0,29.0
4596,7.0,18.0
4597,6.0,9.0
4598,3.0,10.0
4599,6.0,14.0
4600,4.0,15.0
4601,6.0,12.0
4602,20.0,48.0
4603,5.0,13.0
4604,2.0,9.0
4605,10.0,26.0
4606,18.0,38.0
4607,15.0,31.0
4608,12.0,12.0
4609,7.0,8.0
4610,6.0,20.0
4611,34.0,42.0
4612,6.0,9.0
4613,5.0,11.0
4614,13.0,19.0
4615,15.0,38.0
4616,5.0,5.0
4617,8.0,3.0
4618,6.0,11.0
4619,8.0,10.0
4620,6.0,13.0
4621,12.0,27.0
4622,8.0,9.0
4623,9.0,7.0
4624,10.0,19.0
4625,7.0,15.0
4626,12.0,18.0
4627,11.0,7.0
4628,6.0,17.0
4629,5.0,17.0
4630,4.0,18.0
4631,5.0,7.0
4632,5.0,13.0
4633,4.0,6.0
4634,20.0,36.0
4635,16.0,26.0
4636,2.0,9.0
4637,9.0,21.0
4638,5.0,16.0
4639,28.0,58.0
4640,3.0,12.0
4641,3.0,6.0
4642,7.0,9.0
4643,18.0,43.0
4644,12.0,20.0
4645,15.0,22.0
4646,7.0,6.0
4647,5.0,10.0
4648,8.0,18.0
4649,12.0,11.0
4650,22.0,28.0
4651,6.0,12.0
4652,9.0,17.0
4653,24.0,43.0
4654,12.0,21.0
4655,16.0,25.0
4656,6.0,11.0
4657,2.0,17.0
4658,4.0,9.0
4659,5.0,11.0
4660,28.0,43.0
4661,7.0,10.0
4662,30.0,58.0
4663,10.0,31.0
4664,10.0,30.0
4665,7.0,8.0
4666,10.0,12.0
4667,33.0,70.0
4668,7.0,6.0
4669,6.0,8.0
4670,7.0,14.0
4671,8.0,20.0
4672,6.0,16.0
4673,14.0,22.0
4674,24.0,49.0
4675,9.0,21.0
4676,6.0,4.0
4677,22.0,36.0
4678,11.0,19.0
4679,4.0,8.0
4680,7.0,15.0
4681,15.0,43.0
4682,19.0,45.0
4683,8.0,12.0
4684,5.0,13.0
4685,4.0,5.0
4686,32.0,82.0
4687,12.0,24.0
4688,7.0,6.0
4689,5.0,13.0
4690,3.0,9.0
4691,6.0,16.0
4692,8.0,12.0
4693,14.0,30.0
4694,14.0,21.0
4695,10.0,8.0
4696,3.0,10.0
4697,7.0,12.0
4698,5.0,15.0
4699,12.0,34.0
4700,19.0,23.0
4701,20.0,30.0
4702,5.0,12.0
4703,8.0,9.0
4704,3.0,12.0
4705,8.0,10.0
4706,9.0,8.0
4707,8.0,28.0
4708,16.0,27.0
4709,7.0,15.0
4710,7.0,11.0
4711,14.0,25.0
4712,7.0,23.0
4713,6.0,12.0
4714,6.0,4.0
4715,7.0,8.0
4716,2.0,8.0
4717,10.0,31.0
4718,24.0,28.0
4719,16.0,31.0
4720,8.0,17.0
4721,5.0,10.0
4722,3.0,7.0
4723,10.0,16.0
4724,7.0,13.0
4725,9.0,23.0
4726,4.0,11.0
4727,6.0,5.0
4728,4.0,6.0
4729,8.0,10.0
4730,9.0,16.0
4731,5.0,19.0
4732,6.0,21.0
4733,4.0,12.0
4734,4.0,15.0
4735,5.0,10.0
4736,13.0,38.0
4737,8.0,23.0
4738,6.0,16.0
4739,11.0,14.0
4740,6.0,5.0
4741,10.0,26.0
4742,7.0,12.0
4743,14.0,16.0
4744,7.0,27.0
4745,6.0,15.0
4746,11.0,6.0
4747,15.0,24.0
4748,3.0,8.0
4749,6.0,10.0
4750,5.0,8.0
4751,5.0,10.0
4752,6.0,10.0
4753,3.0,9.0
4754,30.0,50.0
4755,16.0,36.0
4756,5.0,7.0
4757,19.0,43.0
4758,6.0,9.0
4759,4.0,11.0
4760,26.0,52.0
4761,3.0,13.0
4762,6.0,22.0
4763,10.0,27.0
4764,7.0,12.0
4765,11.0,10.0
4766,8.0,20.0
4767,8.0,12.0
4768,4.0,12.0
4769,9.0,21.0
4770,9.0,12.0
4771,6.0,11.0
4772,4.0,13.0
4773,29.0,83.0
4774,5.0,9.0
4775,5.0,13.0
4776,25.0,53.0
4777,11.0,22.0
4778,14.0,29.0
4779,3.0,6.0
4780,8.0,12.0
4781,2.0,10.0
4782,8.0,14.0
4783,7.0,4.0
4784,17.0,25.0
4785,9.0,31.0
4786,3.0,9.0
4787,12.0,25.0
4788,18.0,31.0
4789,11.0,24.0
4790,8.0,23.0
4791,4.0,17.0
4792,6.0,3.0
4793,13.0,29.0
4794,8.0,30.0
4795,10.0,55.0
4796,6.0,10.0
4797,5.0,9.0
4798,8.0,10.0
4799,13.0,25.0
4800,1.0,15.0
4801,4.0,14.0
4802,6.0,15.0
4803,16.0,39.0
4804,7.0,16.0
4805,16.0,44.0
4806,9.0,20.0
4807,24.0,35.0
4808,8.0,11.0
4809,5.0,13.0
4810,20.0,33.0
4811,15.0,58.0
4812,12.0,19.0
4813,7.0,32.0
4814,9.0,10.0
4815,3.0,8.0
4816,11.0,32.0
4817,10.0,12.0
4818,25.0,50.0
4819,11.0,35.0
4820,10.0,26.0
4821,8.0,12.0
4822,14.0,21.0
4823,4.0,6.0
4824,5.0,10.0
4825,11.0,24.0
4826,15.0,9.0
4827,7.0,8.0
4828,7.0,14.0
4829,3.0,10.0
4830,10.0,19.0
4831,2.0,10.0
4832,7.0,15.0
4833,9.0,27.0
4834,12.0,25.0
4835,5.0,10.0
4836,6.0,9.0
4837,10.0,21.0
4838,7.0,14.0
4839,5.0,7.0
4840,11.0,8.0
4841,26.0,63.0
4842,9.0,29.0
4843,3.0,13.0
4844,20.0,49.0
4845,6.0,8.0
4846,12.0,9.0
4847,16.0,51.0
4848,23.0,73.0
4849,3.0,12.0
4850,7.0,14.0
4851,5.0,7.0
4852,4.0,9.0
4853,6.0,9.0
4854,10.0,29.0
4855,6.0,13.0
4856,6.0,12.0
4857,15.0,26.0
4858,14.0,9.0
4859,13.0,28.0
4860,6.0,10.0
4861,11.0,29.0
4862,8.0,35.0
4863,7.0,15.0
4864,4.0,11.0
4865,4.0,10.0
4866,12.0,22.0
4867,10.0,10.0
4868,5.0,8.0
4869,14.0,17.0
4870,5.0,8.0
4871,2.0,17.0
4872,3.0,14.0
4873,6.0,15.0
4874,13.0,45.0
4875,8.0,15.0
4876,11.0,43.0
4877,17.0,47.0
4878,7.0,13.0
4879,2.0,11.0
4880,4.0,9.0
4881,5.0,17.0
4882,6.0,19.0
4883,5.0,10.0
4884,8.0,12.0
4885,16.0,27.0
4886,6.0,11.0
4887,9.0,9.0
4888,8.0,6.0
4889,15.0,24.0
4890,6.0,4.0
4891,6.0,21.0
4892,7.0,6.0
4893,5.0,7.0
4894,7.0,10.0
4895,7.0,6.0
4896,8.0,18.0
4897,11.0,28.0
4898,10.0,27.0
4899,7.0,8.0
4900,10.0,14.0
4901,13.0,16.0
4902,12.0,27.0
4903,12.0,28.0
4904,7.0,21.0
4905,11.0,18.0
4906,11.0,32.0
4907,2.0,11.0
4908,6.0,10.0
4909,3.0,9.0
4910,6.0,23.0
4911,5.0,8.0
4912,6.0,14.0
4913,7.0,30.0
4914,13.0,31.0
4915,3.0,11.0
4916,11.0,24.0
4917,5.0,8.0
4918,4.0,13.0
4919,5.0,28.0
4920,14.0,40.0
4921,14.0,45.0
4922,6.0,11.0
4923,22.0,70.0
4924,32.0,69.0
4925,10.0,34.0
4926,5.0,9.0
4927,4.0,9.0
4928,6.0,12.0
4929,2.0,9.0
4930,6.0,11.0
4931,9.0,21.0
4932,11.0,16.0
4933,9.0,22.0
4934,16.0,26.0
4935,16.0,34.0
4936,9.0,12.0
4937,14.0,41.0
4938,4.0,12.0
4939,13.0,19.0
4940,18.0,33.0
4941,7.0,21.0
4942,5.0,13.0
4943,4.0,9.0
4944,9.0,28.0
4945,6.0,10.0
4946,3.0,11.0
4947,8.0,26.0
4948,11.0,20.0
4949,5.0,13.0
4950,9.0,24.0
4951,10.0,7.0
4952,6.0,9.0
4953,5.0,17.0
4954,14.0,15.0
4955,9.0,30.0
4956,3.0,11.0
4957,11.0,29.0
4958,11.0,33.0
4959,5.0,7.0
4960,9.0,22.0
4961,12.0,13.0
4962,3.0,14.0
4963,5.0,18.0
4964,19.0,69.0
4965,9.0,28.0
4966,5.0,7.0
4967,22.0,49.0
4968,7.0,17.0
4969,5.0,16.0
4970,21.0,46.0
4971,7.0,21.0
4972,10.0,7.0
4973,9.0,15.0
4974,12.0,19.0
4975,4.0,10.0
4976,5.0,10.0
4977,18.0,64.0
4978,4.0,14.0
4979,5.0,6.0
4980,9.0,20.0
4981,10.0,19.0
4982,8.0,16.0
4983,11.0,17.0
4984,23.0,61.0
4985,14.0,24.0
4986,12.0,29.0
4987,7.0,8.0
4988,4.0,15.0
4989,7.0,8.0
4990,4.0,15.0
4991,10.0,20.0
4992,7.0,12.0
4993,6.0,12.0
4994,5.0,32.0
4995,9.0,22.0
4996,2.0,11.0
4997,5.0,12.0
4998,5.0,8.0
4999,3.0,10.0
5000,23.0,67.0
5001,6.0,17.0
5002,13.0,24.0
5003,5.0,13.0
5004,8.0,10.0
5005,4.0,6.0
5006,5.0,15.0
5007,6.0,15.0
5008,7.0,8.0
5009,12.0,31.0
5010,3.0,19.0
5011,3.0,8.0
5012,23.0,67.0
5013,5.0,24.0
5014,5.0,8.0
5015,8.0,9.0
5016,7.0,20.0
5017,7.0,15.0
5018,10.0,37.0
5019,10.0,46.0
5020,17.0,32.0
5021,7.0,47.0
5022,7.0,17.0
5023,12.0,19.0
5024,6.0,19.0
5025,16.0,21.0
5026,5.0,10.0
5027,8.0,20.0
5028,4.0,10.0
5029,16.0,40.0
5030,4.0,14.0
5031,28.0,65.0
5032,5.0,9.0
5033,9.0,12.0
5034,16.0,65.0
5035,3.0,8.0
5036,12.0,25.0
5037,5.0,9.0
5038,29.0,75.0
5039,5.0,11.0
5040,7.0,22.0
5041,28.0,49.0
5042,4.0,11.0
5043,12.0,9.0
5044,13.0,44.0
5045,18.0,26.0
5046,3.0,12.0
5047,8.0,28.0
5048,6.0,7.0
5049,18.0,49.0
5050,7.0,9.0
5051,7.0,20.0
5052,6.0,12.0
5053,13.0,37.0
5054,6.0,10.0
5055,6.0,17.0
5056,5.0,11.0
5057,5.0,15.0
5058,5.0,6.0
5059,5.0,25.0
5060,6.0,10.0
5061,11.0,15.0
5062,3.0,8.0
5063,2.0,11.0
5064,17.0,50.0
5065,3.0,15.0
5066,13.0,24.0
5067,8.0,23.0
5068,7.0,17.0
5069,6.0,6.0
5070,4.0,8.0
5071,6.0,9.0
5072,35.0,60.0
5073,11.0,55.0
5074,8.0,9.0
5075,3.0,21.0
5076,5.0,6.0
5077,6.0,3.0
5078,9.0,10.0
5079,4.0,16.0
5080,7.0,8.0
5081,5.0,13.0
5082,3.0,16.0
5083,18.0,30.0
5084,7.0,3.0
5085,4.0,16.0
5086,9.0,12.0
5087,12.0,32.0
5088,5.0,5.0
5089,23.0,54.0
5090,4.0,7.0
5091,11.0,41.0
5092,19.0,45.0
5093,6.0,11.0
5094,8.0,6.0
5095,11.0,14.0
5096,6.0,14.0
5097,2.0,9.0
5098,5.0,16.0
5099,5.0,12.0
5100,4.0,14.0
5101,9.0,25.0
5102,3.0,18.0
5103,15.0,54.0
5104,5.0,11.0
5105,6.0,15.0
5106,9.0,31.0
5107,5.0,16.0
5108,6.0,10.0
5109,18.0,47.0
5110,4.0,6.0
5111,2.0,18.0
5112,16.0,31.0
5113,12.0,53.0
5114,17.0,30.0
5115,7.0,19.0
5116,14.0,55.0
5117,18.0,43.0
5118,21.0,67.0
5119,2.0,18.0
5120,6.0,13.0
5121,14.0,45.0
5122,4.0,7.0
5123,10.0,15.0
5124,4.0,14.0
5125,18.0,60.0
5126,4.0,18.0
5127,6.0,21.0
5128,5.0,25.0
5129,8.0,37.0
5130,4.0,18.0
5131,9.0,28.0
5132,10.0,31.0
5133,5.0,10.0
5134,6.0,10.0
5135,10.0,16.0
5136,4.0,24.0
5137,16.0,35.0
5138,5.0,8.0
5139,13.0,37.0
5140,11.0,19.0
5141,19.0,75.0
5142,8.0,15.0
5143,16.0,72.0
5144,5.0,16.0
5145,10.0,26.0
5146,12.0,18.0
5147,3.0,9.0
5148,13.0,21.0
5149,4.0,8.0
5150,7.0,7.0
5151,3.0,8.0
5152,4.0,8.0
5153,10.0,27.0
5154,2.0,10.0
5155,9.0,26.0
5156,5.0,15.0
5157,6.0,10.0
5158,20.0,64.0
5159,45.0,110.0
5160,8.0,17.0
5161,10.0,18.0
5162,8.0,18.0
5163,5.0,12.0
5164,21.0,48.0
5165,20.0,40.0
5166,10.0,35.0
5167,20.0,42.0
5168,5.0,15.0
5169,7.0,7.0
5170,5.0,32.0
5171,12.0,22.0
